Product Name,Product Lable,Product Discription,Product Price,Product Image Link
Spaghetti troué,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003320105-1_1.jpg
Vermicelle,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003320105-1_1_1.jpg
Soupe d'orge,TANIT LE JARDIN,Le sachet de 500g,"3,690",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191454000716_-1.jpg
Penne rigate,BARILLA,Le paquet de 500g,"6,650",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8076802085738-1.jpg
Pâtes linguine,DIVELLA,Le paquet de 500g,"6,190",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121000146-1_1.jpg
Coude n°2,L'EPI D'OR,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194300310090-1.jpg
Spaghetti n°2,WARDA,Le paquet de 500g,"1,150",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403608-1_2.jpg
Coude n°2,WARDA,Le paquet de 500g,"1,150",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403592-1.jpg
Fell n°2 5 céréales,WARDA,Le paquet de 500g,"1,150",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403585-1_1.jpg
Couscous complet moyen,WARDA,Le paquet de 1Kg,"1,495",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401963-1.jpg
Coude n°1,SPIGA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011878384-1.jpg
